Argument ID,text_raw,text_clean,split,Self-direction: thought,Self-direction: action,Stimulation,Hedonism,Achievement,Power: dominance,Power: resources,Face,Security: personal,Security: societal,Tradition,Conformity: rules,Conformity: interpersonal,Humility,Benevolence: caring,Benevolence: dependability,Universalism: concern,Universalism: nature,Universalism: tolerance,Universalism: objectivity
A19413,"Deberíamos prohibir la agricultura工厂农场的西班牙语翻译似乎出现了一些偏差，正确的翻译应该是：

Deberíamos prohibir la granja industrial [SEP] en contra [SEP] Es la única manera que tenemos actualmente de alimentar a las masas.",deberíamos prohibir la agricultura deberíamos prohibir la granja industrial es la única manera que tenemos actualmente de alimentar a las masas,train,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
A19414,Deberíamos prohibir la caza de ballenas. [SEP] en contra [SEP] La ballena es una parte importante de algunas culturas y proporciona empleos. No se puede quitar eso a las personas que dependen de ello solo porque no les guste.,deberíamos prohibir la caza de ballenas la ballena es una parte importante de algunas culturas y proporciona empleos no se puede quitar eso a las personas que dependen de ello solo porque no les guste,train,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1
A19415,"Debemos subvencionar el periodismo [SEP] en contra [SEP] no hay ninguna necesidad, hay suficiente dinero en el periodismo y muchas fuentes valiosas e objetivas disponibles.",debemos subvencionar el periodismo no hay ninguna necesidad hay suficiente dinero en el periodismo y muchas fuentes valiosas e objetivas disponibles,train,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
A19420,Debemos legalizar la selección sexual. [SEP] en contra [SEP] Legalizar la selección del sexo llevará a que numerosos bebés sanos sean abortados simplemente porque no son del sexo que los padres desean.,debemos legalizar la selección sexual legalizar la selección del sexo llevará a que numerosos bebés sanos sean abortados simplemente porque no son del sexo que los padres desean,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
A19421,Deberíamos abolir los espacios seguros. [SEP] en contra [SEP] No deberíamos abolir los espacios seguros porque las personas que sufren de trastorno de estrés postraumático se desvincularían de las universidades y otros espacios si no pueden participar de manera segura.,deberíamos abolir los espacios seguros no deberíamos abolir los espacios seguros porque las personas que sufren de trastorno de estrés postraumático se desvincularían de las universidades y otros espacios si no pueden participar de manera segura,train,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0
A19425,Debemos abandonar el uso del uniforme escolar. [SEP] en contra [SEP] los uniformes escolares deberían seguir utilizándose porque pueden aumentar la concentración de los estudiantes,debemos abandonar el uso del uniforme escolar los uniformes escolares deberían seguir utilizándose porque pueden aumentar la concentración de los estudiantes,train,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
A19429,"Debemos luchar por la abolición de las armas nucleares. [SEP] a favor [SEP] El arma nuclear ha perdido su disuasión después de la Guerra Fría, y por lo tanto ya no es útil.",debemos luchar por la abolición de las armas nucleares el arma nuclear ha perdido su disuasión después de la guerra fría y por lo tanto ya no es útil,train,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
A19431,Deberíamos prohibir la Iglesia de Scientology [SEP] a favor [SEP] la veracidad del cientologismo ha sido lo suficientemente cuestionada como para no aceptar las iglesias de cientologismo.,deberíamos prohibir la iglesia de scientology la veracidad del cientologismo ha sido lo suficientemente cuestionada como para no aceptar las iglesias de cientologismo,train,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
A19435,Deberíamos prohibir la Iglesia de Scientology [SEP] a favor [SEP] la scientología es una secta maligna que se mantiene gracias a robar grandes sumas de dinero a sus adeptos a cambio de nada.,deberíamos prohibir la iglesia de scientology la scientología es una secta maligna que se mantiene gracias a robar grandes sumas de dinero a sus adeptos a cambio de nada,train,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0
A19436,Deberíamos abolir el derecho a tener y portar armas. [SEP] a favor [SEP] el derecho a tener y portar armas es una base constitucional totalmente obsoleta que respalda las alarmantemente altas tasas de crimen con armas de fuego.,deberíamos abolir el derecho a tener y portar armas el derecho a tener y portar armas es una base constitucional totalmente obsoleta que respalda las alarmantemente altas tasas de crimen con armas de fuego,train,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
A19437,Debemos subvencionar la exploración espacial [SEP] a favor [SEP] La exploración espacial avanza los límites de la humanidad y podría descubrir nuevos recursos que serán inestimables debido al agotamiento de los existentes en la Tierra.,debemos subvencionar la exploración espacial la exploración espacial avanza los límites de la humanidad y podría descubrir nuevos recursos que serán inestimables debido al agotamiento de los existentes en la tierra,train,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
A19439,"Debemos luchar por la abolición de las armas nucleares. [SEP] en contra [SEP] Sin la paz garantizada por las armas nucleares, los países son más propensos a recurrir a la violencia y las disputas.",debemos luchar por la abolición de las armas nucleares sin la paz garantizada por las armas nucleares los países son más propensos a recurrir a la violencia y las disputas,train,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
A19440,Deberíamos abolir los zoológicos [SEP] en contra [SEP] los zoológicos permiten que los animales vivan en seguridad y tengan una fuente de alimento constante,deberíamos abolir los zoológicos los zoológicos permiten que los animales vivan en seguridad y tengan una fuente de alimento constante,train,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
A19441,Deberíamos abolir los espacios seguros. [SEP] en contra [SEP] los jóvenes no son conscientes del efecto que tienen sus palabras en los demás y un espacio seguro les previene de hacer daño a alguien más.,deberíamos abolir los espacios seguros los jóvenes no son conscientes del efecto que tienen sus palabras en los demás y un espacio seguro les previene de hacer daño a alguien más,train,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
A19442,"Debemos subvencionar Wikipedia [SEP] a favor [SEP] el valioso conocimiento disponible gratuitamente en Wikipedia para el público es demasiado importante como para arriesgarse a perderlo, por lo que debería ser subvencionado para asegurar que continúe.",debemos subvencionar wikipedia el valioso conocimiento disponible gratuitamente en wikipedia para el público es demasiado importante como para arriesgarse a perderlo por lo que debería ser subvencionado para asegurar que continúe,train,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
A19443,Se debería prohibir la cirugía estética para menores de edad. [SEP] en contra [SEP] menores deberían poder tomar decisiones sobre tener cirugía cosmética si esto ayudará a su autoestima.,se debería prohibir la cirugía estética para menores de edad menores deberían poder tomar decisiones sobre tener cirugía cosmética si esto ayudará a su autoestima,train,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
A19444,Deberíamos prohibir el uso de actores infantiles. [SEP] en contra [SEP] es correcto y apropiado que los niños talentosos puedan ganar dinero actuando.,deberíamos prohibir el uso de actores infantiles es correcto y apropiado que los niños talentosos puedan ganar dinero actuando,train,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A19445,"Debemos legalizar el comercio de órganos. [SEP] a favor [SEP] al morir, una persona puede ayudar a otros a vivir y, a través de la venta de órganos, ayudar a sus familias a sobrevivir.",debemos legalizar el comercio de órganos al morir una persona puede ayudar a otros a vivir y a través de la venta de órganos ayudar a sus familias a sobrevivir,train,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
A19446,"Deberíamos abolir los Juegos Olímpicos. [SEP] en contra [SEP] No deberíamos abolir los Juegos Olímpicos, ya que son considerados la cúspide del éxito para muchos atletas de todo el mundo.",deberíamos abolir los juegos olímpicos no deberíamos abolir los juegos olímpicos ya que son considerados la cúspide del éxito para muchos atletas de todo el mundo,train,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
A19447,"Deberíamos abolir el derecho a tener y portar armas. [SEP] en contra [SEP] No deberíamos abolir el derecho de tener y portar armas, ya que tenemos el derecho constitucional de defendernos.",deberíamos abolir el derecho a tener y portar armas no deberíamos abolir el derecho de tener y portar armas ya que tenemos el derecho constitucional de defendernos,train,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
A19448,"Debemos adoptar un lenguaje neutro de género. [SEP] a favor [SEP] el lenguaje neutro de género elimina el género, de modo que las personas pueden centrarse en el contenido, no en el género.",debemos adoptar un lenguaje neutro de género el lenguaje neutro de género elimina el género de modo que las personas pueden centrarse en el contenido no en el género,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
A19451,Se debería prohibir la cirugía estética para menores de edad. [SEP] a favor [SEP] la cirugía cosmética para embellecer es innecesaria para menores porque su cuerpo aún no ha terminado de desarrollarse.,se debería prohibir la cirugía estética para menores de edad la cirugía cosmética para embellecer es innecesaria para menores porque su cuerpo aún no ha terminado de desarrollarse,train,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
A19452,Debemos legalizar el comercio de órganos. [SEP] en contra [SEP] no deberíamos legalizar el comercio de órganos porque es una horror para las familias,debemos legalizar el comercio de órganos no deberíamos legalizar el comercio de órganos porque es una horror para las familias,train,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
A19453,Deberíamos abolir los zoológicos [SEP] a favor [SEP] Los zoológicos son solo un lugar donde los animales están encerrados y observados por las personas.,deberíamos abolir los zoológicos los zoológicos son solo un lugar donde los animales están encerrados y observados por las personas,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
A19456,Deberíamos abolir los espacios seguros. [SEP] en contra [SEP] Algunas personas temen la represalia de aquellos que se oponen a sus pensamientos e ideas. Este es un lugar donde pueden sentirse seguras.,deberíamos abolir los espacios seguros algunas personas temen la represalia de aquellos que se oponen a sus pensamientos e ideas este es un lugar donde pueden sentirse seguras,train,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0
A19457,"Debemos legalizar el comercio de órganos. [SEP] a favor [SEP] Los órganos, como parte de nuestros cuerpos, son nuestra propiedad y no deberían ser regulados por el gobierno; deberíamos tener la libertad de venderlos en un mercado abierto.",debemos legalizar el comercio de órganos los órganos como parte de nuestros cuerpos son nuestra propiedad y no deberían ser regulados por el gobierno deberíamos tener la libertad de venderlos en un mercado abierto,train,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
A19459,Debemos legalizar la selección sexual. [SEP] en contra [SEP] conllevará a más abortos electivos y causará un desequilibrio de género,debemos legalizar la selección sexual conllevará a más abortos electivos y causará un desequilibrio de género,train,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
A19460,Deberíamos legalizar la prostitución [SEP] a favor [SEP] La legalización de la prostitución ahorrará millones de dólares en recursos estatales que actualmente se gastan reprimiendo a prostitutas pequeñas y completamente inofensivas.,deberíamos legalizar la prostitución la legalización de la prostitución ahorrará millones de dólares en recursos estatales que actualmente se gastan reprimiendo a prostitutas pequeñas y completamente inofensivas,train,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
A19461,Debemos limitar el activismo judicial [SEP] en contra [SEP] los jueces están en una posición para hacer un cambio positivo en el mundo y deberían ser animados a usar el activismo para hacerlo,debemos limitar el activismo judicial los jueces están en una posición para hacer un cambio positivo en el mundo y deberían ser animados a usar el activismo para hacerlo,train,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
A19462,Deberíamos prohibir el telemarketing. [SEP] en contra [SEP] Prohibir el telemarketing generaría el despido de muchas personas que trabajan en esta industria.,deberíamos prohibir el telemarketing prohibir el telemarketing generaría el despido de muchas personas que trabajan en esta industria,train,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
A19463,Deberíamos abolir el derecho a tener y portar armas. [SEP] a favor [SEP] necesitamos detener todos los tiroteos que están ocurriendo y abrogar el derecho de tener y portar armas es un buen punto de partida.,deberíamos abolir el derecho a tener y portar armas necesitamos detener todos los tiroteos que están ocurriendo y abrogar el derecho de tener y portar armas es un buen punto de partida,train,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
A19464,Debemos adoptar un régimen de austeridad [SEP] en contra [SEP] no deberíamos permitir un régimen de austeridad porque lo que hará será destruir completamente el país causando una debacle económica aún peor.,debemos adoptar un régimen de austeridad no deberíamos permitir un régimen de austeridad porque lo que hará será destruir completamente el país causando una debacle económica aún peor,train,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1
A19465,Deberíamos prohibir la caza de ballenas. [SEP] en contra [SEP] la ballena es una ocupación tradicional de algunas culturas y su patrimonio cultural se perdería si no pudieran continuar con la caza de ballenas.,deberíamos prohibir la caza de ballenas la ballena es una ocupación tradicional de algunas culturas y su patrimonio cultural se perdería si no pudieran continuar con la caza de ballenas,train,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
